series,threshold,total,gt_fail,gt_pass,accepted_fail,predicted_pass,inconclusive,coverage,inconclusive_rate,accuracy_abstain_wrong,balanced_accuracy,macro_precision,macro_recall,macro_f1,covered_accuracy,covered_balanced_accuracy,covered_macro_precision,covered_macro_recall,covered_macro_f1,combined_precision,combined_recall,combined_f1,fail_precision,fail_recall,fail_false_positive_rate,fail_f1,not_fail_precision,not_fail_recall,not_fail_f1,pass_precision,pass_recall,pass_f1,covered_fail_precision,covered_fail_recall,covered_fail_f1,covered_pass_precision,covered_pass_recall,covered_pass_f1,fail_tp,fail_fp,fail_fn,not_fail_tp,not_fail_fp,not_fail_fn,combined_tp,combined_fp,combined_fn,pass_tp,pass_fp,pass_fn,covered_fail_tp,covered_fail_fp,covered_fail_fn,covered_pass_tp,covered_pass_fp,covered_pass_fn
VibeTest static (5.90K out/prop),0.95,1125,534,591,260,546,319,0.7164444444444444,0.28355555555555556,0.5466666666666666,0.5396300309891823,0.7787545787545788,0.5396300309891823,0.6222039083805764,0.7630272952853598,0.7496159754224271,0.7787545787545788,0.7496159754224271,0.7477912684060966,0.7630272952853598,0.5466666666666666,0.6369756602796478,0.823076923076923,0.40074906367041196,0.05583756345177665,0.5390428211586901,0.6450867052023121,0.9441624365482234,0.7664835164835165,0.7344322344322345,0.6785109983079526,0.7053649956024627,0.823076923076923,0.5752688172043011,0.6772151898734177,0.7344322344322345,0.923963133640553,0.8183673469387756,214,46,320,558,307,33,615,191,510,401,145,190,214,46,158,401,145,33
VibeTest static (5.90K out/prop),1.0,1125,534,591,104,546,475,0.5777777777777777,0.4222222222222222,0.4408888888888889,0.4282068100153995,0.8239468864468864,0.4282068100153995,0.5015853191178458,0.7630769230769231,0.6881022436577993,0.8239468864468864,0.6881022436577993,0.6945517114163977,0.7630769230769231,0.4408888888888889,0.5588732394366196,0.9134615384615384,0.17790262172284643,0.01015228426395939,0.29780564263322884,0.5729676787463271,0.9898477157360406,0.7258064516129032,0.7344322344322345,0.6785109983079526,0.7053649956024627,0.9134615384615384,0.39094650205761317,0.547550432276657,0.7344322344322345,0.9852579852579852,0.8415529905561385,95,9,439,585,436,6,496,154,629,401,145,190,95,9,148,401,145,6
VibeTest dynamic (13.95K out/prop),0.0,1125,534,591,444,663,18,0.984,0.016,0.7111111111111111,0.7055362269244663,0.7216073539602952,0.7055362269244663,0.7095233901820922,0.7226738934056007,0.7172250212654583,0.7216073539602952,0.7172250212654583,0.7152689458495898,0.7226738934056007,0.7111111111111111,0.7168458781362008,0.7162162162162162,0.5955056179775281,0.1658206429780034,0.6503067484662577,0.723935389133627,0.8341793570219966,0.7751572327044024,0.726998491704374,0.8155668358714044,0.7687400318979267,0.7162162162162162,0.603415559772296,0.6549948506694129,0.726998491704374,0.8310344827586207,0.7755430410297668,318,126,216,493,188,98,800,307,325,482,181,109,318,126,209,482,181,98
VibeTest dynamic (13.95K out/prop),0.4,1125,534,591,444,663,18,0.984,0.016,0.7111111111111111,0.7055362269244663,0.7216073539602952,0.7055362269244663,0.7095233901820922,0.7226738934056007,0.7172250212654583,0.7216073539602952,0.7172250212654583,0.7152689458495898,0.7226738934056007,0.7111111111111111,0.7168458781362008,0.7162162162162162,0.5955056179775281,0.1658206429780034,0.6503067484662577,0.723935389133627,0.8341793570219966,0.7751572327044024,0.726998491704374,0.8155668358714044,0.7687400318979267,0.7162162162162162,0.603415559772296,0.6549948506694129,0.726998491704374,0.8310344827586207,0.7755430410297668,318,126,216,493,188,98,800,307,325,482,181,109,318,126,209,482,181,98
VibeTest dynamic (13.95K out/prop),0.65,1125,534,591,443,663,19,0.9831111111111112,0.016888888888888887,0.7102222222222222,0.7045998973364513,0.7212870562359341,0.7045998973364513,0.7088326566859132,0.7224231464737794,0.7168480398583978,0.7212870562359341,0.7168480398583978,0.7149129033838204,0.7224231464737794,0.7102222222222222,0.7162707306140743,0.7155756207674944,0.5936329588014981,0.1658206429780034,0.6489252814738997,0.7228739002932552,0.8341793570219966,0.774548311076198,0.726998491704374,0.8155668358714044,0.7687400318979267,0.7155756207674944,0.6026615969581749,0.654282765737874,0.726998491704374,0.8310344827586207,0.7755430410297668,317,126,217,493,189,98,799,307,326,482,181,109,317,126,209,482,181,98
VibeTest dynamic (13.95K out/prop),0.7,1125,534,591,442,663,20,0.9822222222222222,0.017777777777777778,0.7102222222222222,0.7045998973364513,0.7220965309200603,0.7045998973364513,0.7091650979161764,0.7230769230769231,0.7174220032840722,0.7220965309200603,0.7174220032840722,0.7155895143101263,0.7230769230769231,0.7102222222222222,0.7165919282511211,0.7171945701357466,0.5936329588014981,0.1658206429780034,0.6495901639344261,0.7218155197657394,0.8341793570219966,0.7739403453689169,0.726998491704374,0.8155668358714044,0.7687400318979267,0.7171945701357466,0.6038095238095238,0.6556359875904859,0.726998491704374,0.8310344827586207,0.7755430410297668,317,125,217,493,190,98,799,306,326,482,181,109,317,125,208,482,181,98
VibeTest dynamic (13.95K out/prop),0.75,1125,534,591,434,663,28,0.9751111111111112,0.024888888888888887,0.7084444444444444,0.7027272381604213,0.7264024716586386,0.7027272381604213,0.7097832390894592,0.7265268915223336,0.7210078547111611,0.7264024716586386,0.7210078547111611,0.7188059898176141,0.7265268915223336,0.7084444444444444,0.7173717371737174,0.7258064516129032,0.5898876404494382,0.155668358714044,0.6508264462809917,0.7221418234442837,0.8443316412859561,0.7784711388455537,0.726998491704374,0.8155668358714044,0.7687400318979267,0.7258064516129032,0.6022944550669216,0.658307210031348,0.726998491704374,0.8397212543554007,0.7793047696038803,315,119,219,499,192,92,797,300,328,482,181,109,315,119,208,482,181,92
VibeTest dynamic (13.95K out/prop),0.8,1125,534,591,431,663,31,0.9724444444444444,0.027555555555555555,0.7075555555555556,0.7017909085724063,0.7277683873835095,0.7017909085724063,0.7097586169852328,0.7276051188299817,0.7220949548535756,0.7277683873835095,0.7220949548535756,0.7197692350174816,0.7276051188299817,0.7075555555555556,0.7174402884182064,0.728538283062645,0.5880149812734082,0.15228426395939088,0.6507772020725388,0.7219020172910663,0.8477157360406091,0.7797665369649806,0.726998491704374,0.8155668358714044,0.7687400318979267,0.728538283062645,0.6015325670498084,0.6589716684155299,0.726998491704374,0.8426573426573427,0.7805668016194333,314,117,220,501,193,90,796,298,329,482,181,109,314,117,208,482,181,90
VibeTest dynamic (13.95K out/prop),0.85,1125,534,591,418,663,44,0.9608888888888889,0.03911111111111111,0.7013333333333334,0.6952366014563014,0.7307241262349622,0.6952366014563014,0.706849007545602,0.7298797409805735,0.7235160475523708,0.7307241262349622,0.7235160475523708,0.7213045378910895,0.7298797409805735,0.7013333333333334,0.71532184950136,0.7344497607655502,0.5749063670411985,0.1455160744500846,0.6449579831932772,0.7142857142857143,0.8544839255499154,0.7781201848998459,0.726998491704374,0.8155668358714044,0.7687400318979267,0.7344497607655502,0.5984405458089669,0.6595059076262083,0.726998491704374,0.8485915492957746,0.7831031681559707,307,111,227,505,202,86,789,292,336,482,181,109,307,111,206,482,181,86
VibeTest dynamic (13.95K out/prop),0.9,1125,534,591,375,663,87,0.9226666666666666,0.07733333333333334,0.6782222222222222,0.6708920321679119,0.7381659125188537,0.6708920321679119,0.6935009290402725,0.7350674373795761,0.724947013343682,0.7381659125188537,0.724947013343682,0.7232940518798525,0.7350674373795761,0.6782222222222222,0.7055016181229773,0.7493333333333333,0.5262172284644194,0.12521150592216582,0.6182618261826183,0.6893333333333334,0.8747884940778342,0.7710663683818045,0.726998491704374,0.8155668358714044,0.7687400318979267,0.7493333333333333,0.58298755186722,0.6557759626604435,0.726998491704374,0.8669064748201439,0.7908121410992617,281,94,253,517,233,74,763,275,362,482,181,109,281,94,201,482,181,74
VibeTest dynamic (13.95K out/prop),0.95,1125,534,591,297,663,165,0.8533333333333334,0.14666666666666667,0.6408888888888888,0.6315661894712827,0.7658561482090893,0.6315661894712827,0.6719753107744748,0.7510416666666667,0.73376026272578,0.7658561482090893,0.73376026272578,0.7322266379643428,0.7510416666666667,0.6408888888888888,0.6916067146282974,0.8047138047138047,0.44756554307116103,0.0727580372250423,0.5752105896510228,0.6618357487922706,0.9272419627749577,0.7723749119097957,0.726998491704374,0.8155668358714044,0.7687400318979267,0.8047138047138047,0.5494252873563218,0.6530054644808743,0.726998491704374,0.9180952380952381,0.8114478114478114,239,58,295,548,280,43,721,239,404,482,181,109,239,58,196,482,181,43
VibeTest dynamic (13.95K out/prop),1.0,1125,534,591,174,663,288,0.744,0.256,0.5653333333333334,0.5519781744900093,0.8060279814843709,0.5519781744900093,0.6018841402427486,0.7598566308243727,0.7107765827513014,0.8060279814843709,0.7107765827513014,0.7155833154044751,0.7598566308243727,0.5653333333333334,0.6483180428134557,0.8850574712643678,0.2883895131086142,0.028764805414551606,0.4350282485875706,0.6035751840168244,0.9712351945854484,0.7444876783398184,0.726998491704374,0.8155668358714044,0.7687400318979267,0.8850574712643678,0.4556213017751479,0.6015625,0.726998491704374,0.9659318637274549,0.8296041308089501,154,20,380,574,377,17,636,201,489,482,181,109,154,20,184,482,181,17
TrainCheck,0.0,1125,534,591,0,0,1125,0.0,1.0,0.0,0.0,,0.0,,,,,,,,0.0,,,0.0,0.0,,0.5253333333333333,1.0,0.6888111888111889,,0.0,,,,,,,,0,0,534,591,534,0,0,0,1125,0,0,591,0,0,0,0,0,0
TrainCheck,1.0,1125,534,591,0,0,1125,0.0,1.0,0.0,0.0,,0.0,,,,,,,,0.0,,,0.0,0.0,,0.5253333333333333,1.0,0.6888111888111889,,0.0,,,,,,,,0,0,534,591,534,0,0,0,1125,0,0,591,0,0,0,0,0,0
Reviewer mode 0 (0.75K out/prop),0.0,1125,534,591,284,13,828,0.264,0.736,0.192,0.20134413201771897,0.7472914409534128,0.20134413201771897,0.2683900322220243,0.7272727272727273,0.5171692396479585,0.7472914409534128,0.5171692396479585,0.5347265235774109,0.7272727272727273,0.192,0.3037974683544304,0.7253521126760564,0.3857677902621723,0.08121827411167512,0.5036674816625917,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.7253521126760564,0.8619246861924686,0.7877629063097514,0.7692307692307693,0.1724137931034483,0.28169014084507044,206,78,328,543,298,48,216,81,909,10,3,581,206,78,33,10,3,48
Reviewer mode 0 (0.75K out/prop),0.7,1125,534,591,284,13,828,0.264,0.736,0.192,0.20134413201771897,0.7472914409534128,0.20134413201771897,0.2683900322220243,0.7272727272727273,0.5171692396479585,0.7472914409534128,0.5171692396479585,0.5347265235774109,0.7272727272727273,0.192,0.3037974683544304,0.7253521126760564,0.3857677902621723,0.08121827411167512,0.5036674816625917,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.7253521126760564,0.8619246861924686,0.7877629063097514,0.7692307692307693,0.1724137931034483,0.28169014084507044,206,78,328,543,298,48,216,81,909,10,3,581,206,78,33,10,3,48
Reviewer mode 0 (0.75K out/prop),0.8,1125,534,591,267,13,845,0.24888888888888888,0.7511111111111111,0.18488888888888888,0.19385349531359913,0.7554019014693172,0.19385349531359913,0.26374730262668356,0.7428571428571429,0.5304347826086957,0.7554019014693172,0.5304347826086957,0.5571205007824727,0.7428571428571429,0.18488888888888888,0.296085409252669,0.7415730337078652,0.3707865168539326,0.0676818950930626,0.49438202247191015,0.6421911421911422,0.9323181049069373,0.7605244996549344,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.7415730337078652,0.8608695652173913,0.7967806841046278,0.7692307692307693,0.2,0.31746031746031744,198,69,336,551,307,40,208,72,917,10,3,581,198,69,32,10,3,40
Reviewer mode 0 (0.75K out/prop),0.85,1125,534,591,259,13,853,0.24177777777777779,0.7582222222222222,0.18222222222222223,0.19104450654955418,0.761063261063261,0.19104450654955418,0.26245793073499074,0.7536764705882353,0.5401115813774529,0.761063261063261,0.5401115813774529,0.5715533810938319,0.7536764705882353,0.18222222222222223,0.2934860415175376,0.752895752895753,0.3651685393258427,0.06091370558375635,0.4918032786885245,0.640877598152425,0.9390862944162437,0.7618393960192176,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.752895752895753,0.8628318584070797,0.8041237113402062,0.7692307692307693,0.21739130434782608,0.3389830508474576,195,64,339,555,311,36,205,67,920,10,3,581,195,64,31,10,3,36
Reviewer mode 0 (0.75K out/prop),0.9,1125,534,591,254,13,858,0.23733333333333334,0.7626666666666667,0.18133333333333335,0.1901081769615392,0.7665051483949121,0.1901081769615392,0.2627491847917437,0.7640449438202247,0.5493147840531561,0.7665051483949121,0.5493147840531561,0.5844291691572026,0.7640449438202247,0.18133333333333335,0.2931034482758621,0.7637795275590551,0.36329588014981273,0.05583756345177665,0.49238578680203043,0.6406429391504018,0.9441624365482234,0.7633378932968535,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.7637795275590551,0.8660714285714286,0.8117154811715481,0.7692307692307693,0.23255813953488372,0.3571428571428571,194,60,340,558,313,33,204,63,921,10,3,581,194,60,30,10,3,33
Reviewer mode 0 (0.75K out/prop),0.95,1125,534,591,234,13,878,0.21955555555555556,0.7804444444444445,0.168,0.17606323314131447,0.767094017094017,0.17606323314131447,0.24962920805739514,0.7651821862348178,0.557367149758454,0.767094017094017,0.557367149758454,0.5945749368929962,0.7651821862348178,0.168,0.2755102040816327,0.7649572649572649,0.3352059925093633,0.050761421319796954,0.4661458333333333,0.6296296296296297,0.949238578680203,0.757085020242915,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.7649572649572649,0.8647342995169082,0.8117913832199547,0.7692307692307693,0.25,0.37735849056603776,179,55,355,561,330,30,189,58,936,10,3,581,179,55,28,10,3,30
Reviewer mode 0 (0.75K out/prop),0.98,1125,534,591,197,13,915,0.18666666666666668,0.8133333333333334,0.14222222222222222,0.14890967508888003,0.7653260445138618,0.14890967508888003,0.2217546498038612,0.7619047619047619,0.5714285714285714,0.7653260445138618,0.5714285714285714,0.6115591397849462,0.7619047619047619,0.14222222222222222,0.23970037453183518,0.7614213197969543,0.2808988764044944,0.04230118443316413,0.41039671682626544,0.6099137931034483,0.9576988155668359,0.7452271231073074,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.7614213197969543,0.8571428571428571,0.8064516129032258,0.7692307692307693,0.2857142857142857,0.41666666666666663,150,47,384,566,362,25,160,50,965,10,3,581,150,47,25,10,3,25
Reviewer mode 0 (0.75K out/prop),1.0,1125,534,591,196,13,916,0.18577777777777776,0.8142222222222222,0.14133333333333334,0.14797334550086505,0.7647174254317112,0.14797334550086505,0.22066588043182436,0.7607655502392344,0.5710180623973727,0.7647174254317112,0.5710180623973727,0.6110360360360361,0.7607655502392344,0.14133333333333334,0.2383808095952024,0.7602040816326531,0.27902621722846443,0.04230118443316413,0.40821917808219177,0.6092572658772875,0.9576988155668359,0.7447368421052633,0.7692307692307693,0.01692047377326565,0.033112582781456956,0.7602040816326531,0.8563218390804598,0.8054054054054054,0.7692307692307693,0.2857142857142857,0.41666666666666663,149,47,385,566,363,25,159,50,966,10,3,581,149,47,25,10,3,25
Reviewer mode 1 (3.58K out/prop),0.0,1125,534,591,357,4,764,0.3208888888888889,0.6791111111111111,0.232,0.24411110477385503,0.7363445378151261,0.24411110477385503,0.29460430636901225,0.7229916897506925,0.46116356990557417,0.7363445378151261,0.46116356990557417,0.43856688518206005,0.7229916897506925,0.232,0.351278600269179,0.7226890756302521,0.48314606741573035,0.10829103214890017,0.5791245791245792,0.6861979166666666,0.8917089678510999,0.775570272259014,0.75,0.005076142131979695,0.010084033613445377,0.7226890756302521,0.8775510204081632,0.792626728110599,0.75,0.04477611940298507,0.08450704225352113,258,99,276,527,241,64,261,100,864,3,1,588,258,99,36,3,1,64
Reviewer mode 1 (3.58K out/prop),0.7,1125,534,591,357,4,764,0.3208888888888889,0.6791111111111111,0.232,0.24411110477385503,0.7363445378151261,0.24411110477385503,0.29460430636901225,0.7229916897506925,0.46116356990557417,0.7363445378151261,0.46116356990557417,0.43856688518206005,0.7229916897506925,0.232,0.351278600269179,0.7226890756302521,0.48314606741573035,0.10829103214890017,0.5791245791245792,0.6861979166666666,0.8917089678510999,0.775570272259014,0.75,0.005076142131979695,0.010084033613445377,0.7226890756302521,0.8775510204081632,0.792626728110599,0.75,0.04477611940298507,0.08450704225352113,258,99,276,527,241,64,261,100,864,3,1,588,258,99,36,3,1,64
Reviewer mode 1 (3.58K out/prop),0.75,1125,534,591,329,4,792,0.296,0.704,0.22133333333333333,0.23287514971767526,0.7488601823708207,0.23287514971767526,0.290094160491543,0.7477477477477478,0.4675876010781671,0.7488601823708207,0.4675876010781671,0.45657246564687576,0.7477477477477478,0.22133333333333333,0.34156378600823045,0.7477203647416414,0.4606741573033708,0.08460236886632826,0.5701042873696407,0.6796482412060302,0.9153976311336718,0.7801009372746937,0.75,0.005076142131979695,0.010084033613445377,0.7477203647416414,0.8785714285714286,0.8078817733990147,0.75,0.05660377358490566,0.10526315789473685,246,83,288,541,255,50,249,84,876,3,1,588,246,83,34,3,1,50
Reviewer mode 1 (3.58K out/prop),0.8,1125,534,591,327,4,794,0.2942222222222222,0.7057777777777777,0.21955555555555556,0.2310024905416453,0.7480886850152906,0.2310024905416453,0.2884334221493476,0.7462235649546828,0.46715080765576217,0.7480886850152906,0.46715080765576217,0.45593736407133534,0.7462235649546828,0.21955555555555556,0.3392857142857143,0.746177370030581,0.45692883895131087,0.08460236886632826,0.5667828106852498,0.6779448621553885,0.9153976311336718,0.7789776817854571,0.75,0.005076142131979695,0.010084033613445377,0.746177370030581,0.8776978417266187,0.8066115702479338,0.75,0.05660377358490566,0.10526315789473685,244,83,290,541,257,50,247,84,878,3,1,588,244,83,34,3,1,50
Reviewer mode 1 (3.58K out/prop),0.85,1125,534,591,325,4,796,0.29244444444444445,0.7075555555555556,0.21866666666666668,0.2300661609536303,0.7488461538461538,0.2300661609536303,0.2879290948043943,0.7477203647416414,0.4674743126909192,0.7488461538461538,0.4674743126909192,0.4572259136212624,0.7477203647416414,0.21866666666666668,0.33837689133425036,0.7476923076923077,0.4550561797752809,0.0829103214890017,0.5657741559953433,0.6775,0.9170896785109983,0.7792954708842559,0.75,0.005076142131979695,0.010084033613445377,0.7476923076923077,0.8772563176895307,0.8073089700996677,0.75,0.057692307692307696,0.10714285714285714,243,82,291,542,258,49,246,83,879,3,1,588,243,82,34,3,1,49
Reviewer mode 1 (3.58K out/prop),0.9,1125,534,591,315,4,806,0.28355555555555556,0.7164444444444444,0.21511111111111111,0.22632084260157037,0.7543650793650793,0.22632084260157037,0.2865496728726826,0.7586206896551724,0.4703376333811116,0.7543650793650793,0.4703376333811116,0.4664625850340136,0.7586206896551724,0.21511111111111111,0.335180055401662,0.7587301587301587,0.44756554307116103,0.0727580372250423,0.5630153121319199,0.6765432098765433,0.9272419627749577,0.782298358315489,0.75,0.005076142131979695,0.010084033613445377,0.7587301587301587,0.8754578754578755,0.8129251700680272,0.75,0.06521739130434782,0.12,239,76,295,548,262,43,242,77,883,3,1,588,239,76,34,3,1,43
Reviewer mode 1 (3.58K out/prop),0.95,1125,534,591,290,4,831,0.2613333333333333,0.7386666666666667,0.20266666666666666,0.21321222836936063,0.7629310344827587,0.21321222836936063,0.2781002692339072,0.7755102040816326,0.48124939747421186,0.7629310344827587,0.48124939747421186,0.4810313075506446,0.7755102040816326,0.20266666666666666,0.321353065539112,0.7758620689655172,0.42134831460674155,0.06429780033840947,0.546116504854369,0.6622754491017964,0.9357021996615905,0.7755960729312763,0.75,0.005076142131979695,0.010084033613445377,0.7758620689655172,0.8893280632411067,0.8287292817679559,0.75,0.07317073170731707,0.13333333333333333,225,65,309,553,282,38,228,66,897,3,1,588,225,65,28,3,1,38
