file,threshold,precision,recall,f1,tp,fp,fn,tn,accepted_fail_predictions
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.7,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.69,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.68,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.67,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.66,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.65,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.64,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.63,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.62,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.61,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.6,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.59,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.58,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.57,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.56,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.55,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.54,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.53,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.52,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.51,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.5,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.49,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.48,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.47,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.46,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.45,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.44,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.43,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.42,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.41,0.7928571428571428,0.5842105263157895,0.6727272727272726,111,29,79,156,140
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.4,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.39,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.38,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.37,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.36,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.35,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.34,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.33,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.32,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.31,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.3,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.29,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.28,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.27,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.26,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.25,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.24,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.23,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.22,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.21,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.2,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.19,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.18,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.17,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.16,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.15,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.14,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.13,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.12,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.11,0.7943262411347518,0.5894736842105263,0.676737160120846,112,29,78,156,141
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.1,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.09,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.08,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.07,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.06,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.05,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.04,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.03,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.02,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.01,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.0,0.795774647887324,0.5947368421052631,0.6807228915662651,113,29,77,156,142
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,1.0,0.8289473684210527,0.39622641509433965,0.5361702127659574,63,13,96,203,76
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.99,0.8311688311688312,0.4025157232704403,0.5423728813559322,64,13,95,203,77
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.98,0.7912087912087912,0.4528301886792453,0.576,72,19,87,197,91
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.97,0.7849462365591398,0.4591194968553459,0.5793650793650794,73,20,86,196,93
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.96,0.7894736842105263,0.4716981132075472,0.5905511811023623,75,20,84,196,95
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.93,0.6973684210526315,0.6666666666666666,0.6816720257234726,106,46,53,170,152
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.95,0.7019867549668874,0.6666666666666666,0.6838709677419356,106,45,53,171,151
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.94,0.7019867549668874,0.6666666666666666,0.6838709677419356,106,45,53,171,151
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.92,0.6772151898734177,0.6729559748427673,0.6750788643533122,107,51,52,165,158
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.91,0.6772151898734177,0.6729559748427673,0.6750788643533122,107,51,52,165,158
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.9,0.6748466257668712,0.6918238993710691,0.6832298136645962,110,53,49,163,163
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.89,0.6748466257668712,0.6918238993710691,0.6832298136645962,110,53,49,163,163
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.88,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.87,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.86,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.85,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.84,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.83,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.82,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.81,0.676829268292683,0.6981132075471698,0.6873065015479876,111,53,48,163,164
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.25,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.24,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.23,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.22,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.21,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.2,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.19,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.18,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.17,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.16,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.15,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.14,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.13,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.12,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.11,0.6746987951807228,0.7044025157232704,0.6892307692307692,112,54,47,162,166
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.8,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.79,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.78,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.77,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.76,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.75,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.74,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.73,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.72,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.71,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.7,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.69,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.68,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.67,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.66,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.65,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.64,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.63,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.62,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.61,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.6,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.59,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.58,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.57,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.56,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
results\synthetic\continuous\synthetic_kaggle_diabetic_AT-gpt-5-mini_verified.jsonl,0.55,0.6787878787878788,0.7044025157232704,0.691358024691358,112,53,47,163,165
